x,y,Record_ID,Name,Address,Additonal_Address,City,State,ZIP,Zip4,County,Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-9382064.348,3992525.21024541,1561393,Adrian Food Corp/America's Food Basket,2112 Candler Rd,,Decatur,GA,30032,5500,DEKALB,Supermarket,33.729404,-84.280518,,,209580
-9410969.344,4016611.0800162,1587109,Little Shop Rite,1802 Old Concord Rd SE,,Marietta,GA,30060,4252,COBB,Convenience Store,33.909161,-84.540176,,,209648
-9425395.571,3977481.67388284,1529241,Cedar Grove Valero 0,8700 Cedar Grove Rd,,Fairburn,GA,30213,2382,FULTON,Convenience Store,33.61694,-84.669769,,,209715
-9397336.38,3988710.69781509,1552925,Eastpoint Grocery,1960 Perkerson Rd SW,,Atlanta,GA,30310,5051,FULTON,Convenience Store,33.700901,-84.417709,,,209731
-9331258.355,4044986.33561437,1641799,EZ Grocery,6342 Grand Hickory Dr,Ste 104,Braselton,GA,30517,4069,GWINNETT,Convenience Store,34.120445,-83.82412,,,209794
-9377963.004,3999124.60612779,808727,J & S Food Mart,195 Northern Ave,,Avondale Estates,GA,30002,1738,DEKALB,Convenience Store,33.778694,-84.243675,,,209799
-9354078.962,4043148.05782615,1552967,Supermercado La Amistad LLC,1330 Peachtree Industrial Blvd,Ste D4,Sugar Hill,GA,30518,4765,GWINNETT,Grocery Store,34.106773,-84.029121,,,209805
-9404595.412,4018363.65280492,1529328,Circle K 183,2370 Delk Rd SE,,Marietta,GA,30067,6310,COBB,Convenience Store,33.922226,-84.482918,,,209896
-9416359.879,4003852.42285487,1565189,Mableton Foodmart,1181 Old Powder Springs Rd SW,,Mableton,GA,30126,4056,COBB,Convenience Store,33.813988,-84.5886,,,209987
-9376745.168,3968809.9154724,1553559,Downtown Foodmart,201 E Atlanta Rd,,Stockbridge,GA,30281,3413,HENRY,Convenience Store,33.552044,-84.232735,,,210001
-9367182.824,3953869.43925394,1553566,Pick N Go,280 Griffin St,Ste E,Mcdonough,GA,30253,3100,HENRY,Convenience Store,33.440121,-84.146835,,,210005
-9385338.365,3971300.29395522,1553615,Mars Mobil Inc,6720 Mt Zion Blvd,,Morrow,GA,30260,    ,CLAYTON,Convenience Store,33.570686,-84.309929,,,210026
-9377810.162,4003514.52301795,1553760,M Mart 4047356274,926 Montreal Rd,Ste A,Clarkston,GA,30021,1393,DEKALB,Supermarket,33.811466,-84.242302,,,210088
-9397458.72,3998662.83289876,1553767,Retaaza 1,970 Jefferson St NW,,Atlanta,GA,30318,5498,FULTON,Other,33.775246,-84.418808,,,210094
-9365526.724,4016956.47589677,1200651,La Mexicana Supermarket 2,745 Beaver Ruin Rd Nw,Ste 200,Lilburn,GA,30047,3441,GWINNETT,Grocery Store,33.911736,-84.131958,,,210145
-9367978.647,4049935.91578015,1126045,Shell Food Mart,2310 Ronald Reagan Blvd,,Cumming,GA,30041,6037,FORSYTH,Convenience Store,34.157246,-84.153984,,,210417
-9389755.522,4026375.92462351,1570541,Roswell Exxon,8325 Roswell Rd,,Atlanta,GA,30350,2810,FULTON,Convenience Store,33.98193,-84.349609,,,210528
-9393342.125,4074656.12873421,1073725,Ball Ground Chevron,3005 Canton Hwy,,Ball Ground,GA,30107,2569,CHEROKEE,Convenience Store,34.340805,-84.381828,,,210610
-9374197.176,4020755.84872701,1246133,Guadalajara Super Market,5730 Buford Hwy,Ste N,Norcross,GA,30071,2569,GWINNETT,Grocery Store,33.940056,-84.209846,,,210845
-9401646.67,3999546.61990223,1124504,H & R Food Mart,980 Hollywood Rd Nw,,Atlanta,GA,30318,4765,FULTON,Convenience Store,33.781845,-84.456429,,,210859
-9357805.715,4013814.49537384,1657738,DOLLARTREE 8180,851 Oak Rd,Ste 7,Lawrenceville,GA,30044,5739,GWINNETT,Other,33.888309,-84.062599,,,210965
-9400346.348,3984207.5276623,1095568,Stop & Shop Food Mart,3257 N Main Street,,College Park,GA,30337,    ,FULTON,Convenience Store,33.66724,-84.444748,,,211234
-9362377.496,4022557.77267144,1131989,Daybah Tropical Mart,2930 Old Norcross Rd,Ste 200,Duluth,GA,30096,5111,GWINNETT,Grocery Store,33.953484,-84.103668,,,211420
-9382300.456,3946658.06876857,1137733,Hampton Grocery Store,7A E Main St N,,Hampton,GA,30228,5501,HENRY,Convenience Store,33.386047,-84.282639,,,211686
-9380326.65,3995336.41840819,1306197,Buddys,1317 Columbia Dr,,Decatur,GA,30032,2827,DEKALB,Convenience Store,33.750404,-84.264908,,,211687
-9404266.686,3999202.82013957,1174635,Hop In Food Mart,2784 Donald Lee Hollowell Pkwy NW,,Atlanta,GA,30318,6055,FULTON,Convenience Store,33.779278,-84.479965,,,211726
-9379502.775,4007842.72573393,1018803,Lavista Food Mart,3905 Lavista Rd,,Tucker,GA,30084,5105,DEKALB,Other,33.843765,-84.257507,,,211809
-9393152.771,4016854.13032075,854098,La Canasta Supermercado #! Ste #6,215 Northwood Dr,,Atlanta,GA,30342,    ,FULTON,Grocery Store,33.910973,-84.380127,,,211835
-9400900.051,3982067.26367216,973455,Big AJ Store 2,3817 Main St,,Atlanta,GA,30337,3615,FULTON,Convenience Store,33.651237,-84.449722,,,211925
-9348144.965,4028151.07675637,1047737,H & S Mart Inc.,759 Braselton Hwy,,Lawrenceville,GA,30043,    ,GWINNETT,Convenience Store,33.995152,-83.975815,,,212148
-9372371.203,3992709.12254165,1007680,Caribbean Farmers Market Inc.,5410 Covington Hwy,,Decatur,GA,30035,2516,DEKALB,Super Store,33.730778,-84.193443,,,212165
-9381165.777,3965554.34442558,968340,INGLES MARKETS 467,3701 Walt Stephens Rd,,Stockbridge,GA,30281,4224,HENRY,Supermarket,33.527668,-84.272446,,,212728
-9387169.459,3966903.28632377,990282,Amoco Food Shop,1975 Highway 138 E,,Jonesboro,GA,30236,2723,CLAYTON,Convenience Store,33.537769,-84.326378,,,212919
-9428159.188,3994689.37795698,960693,RELIANCE FUEL,2195 Fairburn Rd,,Douglasville,GA,30135,1056,DOUGLAS,Convenience Store,33.745571,-84.694595,,,212978
-9374074.057,4023582.18342048,979314,Chevron Food Mart,5345 Peachtree Industrial Blvd,,Norcross,GA,30092,4455,GWINNETT,Convenience Store,33.961117,-84.20874,,,213061
-9400525.572,3984154.96251479,1040817,Metro Atlanta Urban Farm,3271 Main St,,Atlanta,GA,30337,1208,FULTON,Farmers and Markets,33.666847,-84.446358,,,213088
-9422042.516,3974450.4404141,1231176,Cedar Grove Shell,6015 Lynmark Way,,Fairburn,GA,30213,4391,FULTON,Convenience Store,33.594261,-84.639648,,,213141
-9367949.815,3991247.81045346,1554560,Covington Food Mart,6470 Covington Hwy,,Lithonia,GA,30058,4827,DEKALB,Convenience Store,33.71986,-84.153725,,,213148
-9366775.172,3951988.21415519,1554985,BP Quick Mart,1780 S Zack Hinton Pkwy,,McDonough,GA,30253,6870,HENRY,Convenience Store,33.426018,-84.143173,,,213191
-9376101.408,4061126.51946075,1555103,Publix Super Market 1773,3620 Era Dr,,Cumming,GA,30028,4355,FORSYTH,Supermarket,34.240391,-84.226952,,,213314
-9385456.364,4004172.37843315,1137137,The Spicy Peach,2887 N Druid Hills Rd NE,,Atlanta,GA,30329,3924,DEKALB,Convenience Store,33.816376,-84.310989,,,213333
-9402871.296,4018049.47111829,1555110,Kroger 730,1310 Powers Ferry Rd SE,,Marietta,GA,30067,5410,COBB,Super Store,33.919884,-84.46743,,,213337
-9388755.094,3984454.43994022,1205615,Citgo Food Mart,3097 Moreland Ave,,Conley,GA,30288,1009,DEKALB,Convenience Store,33.669086,-84.340622,,,213503
-9391951.856,3968749.80676807,1553805,Popstop,7434 Tara Blvd,,Jonesboro,GA,30236,1800,CLAYTON,Convenience Store,33.551594,-84.369339,,,213581
-9375182.465,3989750.55319099,1553835,Chevron Wesley Chapel,2695 Wesley Chapel Rd,,Decatur,GA,30034,2358,DEKALB,Convenience Store,33.708672,-84.218697,,,213690
-9399960.737,3985547.95319634,1070064,East Point Food Market,2861 Main St,,Atlanta,GA,30344,3372,FULTON,Convenience Store,33.677261,-84.441284,,,214218
-9349908.933,4040219.55492132,1604722,BP Food Mart,3798 Buford Dr,Ste A,Buford,GA,30519,5706,GWINNETT,Convenience Store,34.084988,-83.991661,,,214265
-9387433.621,4007722.63588568,1185079,City Farmers Market,3317 Buford Hwy NE,,Atlanta,GA,30329,    ,DEKALB,Super Store,33.842869,-84.328751,,,214291
-9402137.478,4012982.30415162,1661508,DOLLARTREE 11011,2955 Cobb Pkwy,Suite 330,Atlanta,GA,30339,    ,COBB,Other,33.882103,-84.460838,,,214392
-9443346.395,3995065.84315642,1280920,Corn Crib Store,7826 Village Entrance Rd,,Douglasville,GA,30134,3303,DOUGLAS,Convenience Store,33.748383,-84.831024,,,214501
-9405235.722,3987157.57982258,948961,Greenbriar Chevron,3040 Headland Dr SW,,Atlanta,GA,30311,5422,FULTON,Convenience Store,33.689293,-84.48867,,,214702
-9385217.806,4010010.85897437,842397,Carniceria Mi Pueblo Inc.  2,4005 Buford Hwy NE,Ste F,Atlanta,GA,30345,1628,DEKALB,Supermarket,33.85994,-84.308846,,,214783
-9405698.589,4059377.58381118,1220506,San Rafael,555 Marietta Rd,,Canton,GA,30114,3728,CHEROKEE,Grocery Store,34.227402,-84.492828,,,214814
-9440451.977,3984405.48508042,956508,Chevron Food Mart,5040 Highway 5,,Douglasville,GA,30135,5320,DOUGLAS,Convenience Store,33.66872,-84.805023,,,215227
-9365797.676,4023949.80193054,949820,Great Wall Supermarket of GA,2300 Pleasant Hill Rd,Ste B6,Duluth,GA,30096,4348,GWINNETT,Supermarket,33.963856,-84.134392,,,215451
-9392156.573,3970646.9884931,1184885,New Orleans Bay Seafood,6892 Tara Blvd,,Jonesboro,GA,30236,1502,CLAYTON,Specialty Store,33.565796,-84.371178,,,215470
-9372479.962,4014910.40898046,1291762,Norcross Food & Gas no,1164 Rockbridge Rd,,Norcross,GA,30093,3803,GWINNETT,Convenience Store,33.896481,-84.19442,,,215634
-9390651.533,3979616.4059705,1267614,Carniceria Garcia 5,4460 Jonesboro Rd,,Forest Park,GA,30297,4314,CLAYTON,Grocery Store,33.632908,-84.357658,,,215781
-9409987.617,4011889.25676541,888033,VALUE MART 102,3280 S Cobb Dr SE,,Smyrna,GA,30080,4124,COBB,Convenience Store,33.873951,-84.531357,,,215989
-9348766.684,4022372.84364421,1600941,Food Mart Amoco,187 Scenic Hwy,,Lawrenceville,GA,30046,5730,GWINNETT,Convenience Store,33.952106,-83.9814,,,216074
-9400686.874,3995400.28098861,737356,Quick Mart Food,1977 Martin Luther King Jr Dr SW,,Atlanta,GA,30310,1109,FULTON,Convenience Store,33.750881,-84.447807,,,216088
-9408430.814,4021279.43480024,1189495,White Water Chevron,334 Cobb Pkwy S,,Marietta,GA,30060,9211,COBB,Convenience Store,33.943958,-84.517372,,,216272
-9349537.794,4022834.23238989,1223531,Esquisito Bakery Cafe LLC 3,134 S Clayton St,Ste 12,Lawrenceville,GA,30046,5753,GWINNETT,Specialty Store,33.955544,-83.988327,,,216330
-9372388.235,4020716.93631725,1096687,Chevron Food Mart,2394 Beaver Ruin Rd,,Norcross,GA,30071,4125,GWINNETT,Convenience Store,33.939766,-84.193596,,,216351
-9412050.59,4071120.38294619,1065314,Waleska Super Thrift,6839 Reinhardt College Pkwy,,Waleska,GA,30183,3279,CHEROKEE,Convenience Store,34.314575,-84.549889,,,216681
-9369040.301,4017185.1806592,1261782,Texaco 1,5045 Singleton Rd,,Norcross,GA,30093,2524,GWINNETT,Convenience Store,33.913441,-84.163521,,,216803
-9375753.2,4001580.29844745,1582094,Chinland Market Inc 1,5217 Memorial Dr,,Stone Mountain,GA,30083,3112,DEKALB,Grocery Store,33.797028,-84.223824,,,217016
-9357381.032,4013902.59908413,1556722,CVS/Pharmacy 2103,2935 Five Forks Trickum Rd,,Lawrenceville,GA,30044,5895,GWINNETT,Other,33.888966,-84.058784,,,217077
-9414581.439,4003462.40533348,1556724,CVS/Pharmacy 2187,5846 Mableton Pkwy SW,,Mableton,GA,30126,3471,COBB,Other,33.811077,-84.572624,,,217079
-9384425.323,4023243.16347866,1556731,CVS/Pharmacy 4733,2500 Mount Vernon Rd,,Atlanta,GA,30338,3055,DEKALB,Other,33.958591,-84.301727,,,217086
-9377643.739,4003306.9915374,1555203,South Asian Market,3653 Market St,,Clarkston,GA,30021,1244,DEKALB,Other,33.809917,-84.240807,,,217121
-9378498.116,4013490.24738014,1557158,Chevron Food Mart,3530 Chamblee Tucker Rd,,Atlanta,GA,30341,4410,DEKALB,Convenience Store,33.885891,-84.248482,,,217192
-9371606.883,4050357.65980349,1555240,Indifresh 1,2770 Atlanta Hwy,Ste 100,Cumming,GA,30040,6957,FORSYTH,Other,34.160381,-84.186577,,,217424
-9377631.828,4003141.93367516,1555565,Addis Grocery Llc 1,4144 E Ponce de Leon Ave,,Clarkston,GA,30021,8108,DEKALB,Convenience Store,33.808685,-84.2407,,,217474
-9370512.947,4035258.34610796,1556803,Medlock Bridge Bp,10965 Medlock Bridge Rd,,Duluth,GA,30097,1529,FULTON,Convenience Store,34.048069,-84.17675,,,217598
-9403044.621,4003778.33056292,1557587,Corner Food Mart,2102 Hollywood Rd NW,,Atlanta,GA,30318,1817,FULTON,Convenience Store,33.813435,-84.468987,,,217655
-9351813.944,4006549.81563168,1556399,Chevron Food Mart,3095 Lenora Church Rd,,Snellville,GA,30078,3621,GWINNETT,Convenience Store,33.834118,-84.008774,,,217763
-9443183.312,3976616.82427698,1556865,Better Options Farm,7163 Capps Ferry Rd,,Douglasville,GA,30135,6315,DOUGLAS,Farmers and Markets,33.61047,-84.829559,,,217804
-9385548.091,4037691.04237449,1555937,Exxon,1670A S Main St,,Alpharetta,GA,30009,2078,FULTON,Convenience Store,34.066174,-84.311813,,,217828
-9387454.771,4007786.96957635,1556461,Taco Market,3310 Buford Hwy NE,,Brookhaven,GA,30329,1710,DEKALB,Grocery Store,33.843349,-84.328941,,,217841
-9396326.601,3986865.65773761,1555389,Shell Food Mart,2477 Metropolitan Pkwy SW,,Atlanta,GA,30315,7221,FULTON,Convenience Store,33.687111,-84.408638,,,217867
-9395236.894,3989561.60323059,1555180,Big Brother Mini Supermarket,400 Amal Dr SW,,Atlanta,GA,30315,4870,FULTON,Convenience Store,33.70726,-84.398849,,,217985
-9393995.237,4001453.9783289,1114417,Uptown Station Inc,1521 Peachtree St Ne,,Atlanta,GA,30309,2915,FULTON,Convenience Store,33.796085,-84.387695,,,218190
-9385954.073,4017914.38369712,974531,Chamblee Quick Mart,4400 Chamblee Dunwoody Rd,Ste B,Atlanta,GA,30341,1075,DEKALB,Convenience Store,33.918877,-84.31546,,,218448
-9399435.865,3976714.13332522,1200464,Sun Food Market,5280 Riverdale Rd,,Atlanta,GA,30349,5712,CLAYTON,Convenience Store,33.611198,-84.436569,,,218522
-9373559.427,4016567.08470763,862122,HONG KONG SUPERMARKET,5495 JIMMY CARTER BLVD,STE F-100,NORCROSS,GA,30093,    ,GWINNETT,Super Store,33.908833,-84.204117,,,218640
-9416326.817,4012971.04061862,1236312,Shell Food Mart,2928 Austell Rd SW,,Marietta,GA,30008,6830,COBB,Convenience Store,33.882019,-84.588303,,,218668
-9414200.949,3944734.29259202,1017585,Pit Stop 28,555 Highway 74 S,,Peachtree City,GA,30269,2054,FAYETTE,Convenience Store,33.371616,-84.569206,,,218769
-9381126.703,3989538.58687542,1248619,Big Bear Supermarket 2,2849 Candler Rd,,Decatur,GA,30034,1412,DEKALB,Super Store,33.707088,-84.272095,,,218800
-9347835.831,4023353.75320062,863666,La Victoria Supermarket,102 Stanley Ct,Ste H,Lawrenceville,GA,30046,5202,GWINNETT,Grocery Store,33.959415,-83.973038,,,218849
-9357748.831,3986441.03270087,1168970,Sigman Texaco Food Mart,2291 Sigman Rd SW,,Conyers,GA,30012,3450,ROCKDALE,Convenience Store,33.683937,-84.062088,,,218957
-9425127.179,3992807.10322056,1568830,Douglasville Food Mart NO,2750 Fairburn Rd,,Douglasville,GA,30135,2942,DOUGLAS,Convenience Store,33.73151,-84.667358,,,219139
-9356853.711,3937775.18375136,1051560,County Line BP,6996 Highway 42,,Locust Grove,GA,30248,4641,HENRY,Convenience Store,33.319393,-84.054047,,,219187
-9405322.44,4016158.25835096,996268,Shell,1889 Cobb Pkwy S,,Marietta,GA,30060,9287,COBB,Convenience Store,33.905785,-84.489449,,,219403
-9406581.909,4017803.84661764,1036984,Cobb Foodmart,1405 Cobb Pkwy S,,Marietta,GA,30060,6546,COBB,Convenience Store,33.918053,-84.500763,,,219631
-9383882.64,4017828.39541552,1586130,Circle K AAMCO NO,4291 N Peachtree Rd,,Atlanta,GA,30341,1214,DEKALB,Convenience Store,33.918236,-84.296852,,,219728
-9434115.338,3989709.20339448,1085912,Country Store,5259 Stewart Mill Rd,,Douglasville,GA,30135,2540,DOUGLAS,Convenience Store,33.708363,-84.7481,,,219923
-9344114.197,4012866.7193756,1246343,Grayson Food Mart 0,2693 Loganville Hwy,,Grayson,GA,30017,1614,GWINNETT,Convenience Store,33.881241,-83.939606,,,220151
-9393038.112,4019508.43652027,857451,Shahrzad,6435 Roswell Rd,,Atlanta,GA,30328,3144,FULTON,Grocery Store,33.930759,-84.379097,,,220152
-9382265.613,4018447.63280565,974800,Texaco Food Mart,6380 Peachtree Ind Blvd,,Atlanta,GA,30360,    ,DEKALB,Convenience Store,33.922852,-84.282326,,,220177
-9427608.046,4033927.93947071,979348,FINDLEY'S BUTCHER SHOP,3450 Cobb Pkwy NW,Ste 150,Acworth,GA,30101,8379,COBB,Specialty Store,34.038166,-84.689644,,,220226
-9415531.773,4043800.94048716,1074876,Bells Ferry Valero,6410 Bells Ferry Rd,,Woodstock,GA,30189,8175,CHEROKEE,Convenience Store,34.111629,-84.581161,,,220315
-9347509.664,4016939.57472931,1648962,Shell Food Mart,1417 Grayson Hwy,Ste B,Lawrenceville,GA,30045,6755,GWINNETT,Convenience Store,33.91161,-83.970108,,,220320
-9364051.518,3988480.95478579,1155297,Citgo Food Mart,2900 Evans Mill Rd,,Lithonia,GA,30038,2415,DEKALB,Convenience Store,33.699184,-84.118706,,,220522
-9426424.051,3999058.17820779,878808,Manis Mart,4275 Riley Rd,,Lithia Springs,GA,30122,2032,DOUGLAS,Convenience Store,33.778198,-84.679008,,,220545
-9416929.723,4010811.59709661,1254383,Austell International Farmer's Market Llc,3565 Austell Rd SW,,Marietta,GA,30008,5769,COBB,Super Store,33.865913,-84.593719,,,220791
-9402242.786,3977350.53872375,1062980,Chevron Food Mart,2216 Godby Rd,,Atlanta,GA,30349,5002,FULTON,Convenience Store,33.615959,-84.461784,,,220883
-9401094.526,3998994.83097303,1111810,Fountain Of Hope 1,829 Hollywood Rd Nw,,Atlanta,GA,30318,4769,FULTON,Farmers and Markets,33.777725,-84.451469,,,221020
-9419865.775,4001794.89848813,1135732,Petro Mart,208B Maxham Rd,,Austell,GA,30168,5511,DOUGLAS,Convenience Store,33.79863,-84.620094,,,221395
-9417042.713,4010270.5263251,1304803,Hurt Rd Texaco,1401 Hurt Rd,,Austell,GA,30106,1341,COBB,Convenience Store,33.861877,-84.594734,,,221646
-9408427.475,4010233.79449912,1645099,BIG LOTS 3324,3791 S Cobb Dr SE,Ste G,Smyrna,GA,30080,5514,COBB,Other,33.861603,-84.517342,,,221670
-9380429.398,4019521.31649257,978920,Peachtree Convenience,6900 Peachtree Industrial Blvd,,Atlanta,GA,30360,2339,DEKALB,Grocery Store,33.930855,-84.265831,,,221752
-9419009.728,4035405.46210696,976403,Chevron Convenience Center,2091 Baker Rd NW,,Kennesaw,GA,30144,1225,COBB,Convenience Store,34.049164,-84.612404,,,222014
-9374031.644,4015128.74596809,1189804,Bejucos Market,6065 S Norcross Tucker Rd,Ste 3,Norcross,GA,30093,5508,GWINNETT,Grocery Store,33.898109,-84.208359,,,222043
-9388764.445,3960095.81676255,872032,SHELL FOOD MART 308,9853 Tara Blvd,,Jonesboro,GA,30236,6013,CLAYTON,Convenience Store,33.486782,-84.340706,,,222069
-9381443.407,3972193.87267279,1590943,Exxon,6539 Highway 42,,Rex,GA,30273,1742,CLAYTON,Convenience Store,33.577374,-84.27494,,,222117
-9396931.288,3986162.90778631,1648555,BP Food Mart,757 Cleveland Ave SW,,Atlanta,GA,30315,7245,FULTON,Convenience Store,33.681858,-84.41407,,,222257
-9393178.263,3989701.44196058,1529988,Food Mart,1683 Lakewood Ave SE,,Atlanta,GA,30315,5250,FULTON,Convenience Store,33.708305,-84.380356,,,222353
-9408831.676,3997981.85844059,1530206,Happy Store Citgo,4060 M L King Jr Dr SW,,Atlanta,GA,30336,1608,FULTON,Convenience Store,33.770161,-84.520973,,,222358
-9368433.833,3950282.79688021,1530207,Racetrac 2604,720 Highway 155 S,,McDonough,GA,30253,6629,HENRY,Convenience Store,33.413231,-84.158073,,,222367
-9385421.632,3986836.09134029,1261401,Food Town Market,2532 Bouldercrest Rd SE,,Atlanta,GA,30316,4838,DEKALB,Supermarket,33.68689,-84.310677,,,222382
-9366848.198,4014096.37599433,1530032,Texaco Food Mart,4955 Lawrenceville Hwy NW,,Lilburn,GA,30047,4911,GWINNETT,Convenience Store,33.890411,-84.143829,,,222523
-9360850.526,4064420.18992432,1530759,QuikTrip 817,3660 Browns Bridge Rd,,Cumming,GA,30028,    ,FORSYTH,Convenience Store,34.264847,-84.089951,,,222580
-9426025.75,4009901.87283247,1530448,Fast Track Sonoco,4150 Marietta St,,Powder Springs,GA,30127,2641,COBB,Convenience Store,33.859127,-84.67543,,,222635
-9356281.195,3986719.16434185,1530467,Sigman Food Mart,1965 Sigman Rd Nw,Ste 100,Conyers,GA,30012,3459,ROCKDALE,Convenience Store,33.686016,-84.048904,,,222690
-9405655.285,4018340.04192543,1529857,Rss Investments Llc 00,1200 Franklin Gtwy SE,,Marietta,GA,30067,8702,COBB,Convenience Store,33.92205,-84.492439,,,222920
-9443786.33,3990732.68804611,1280381,Shell Foodmart,3300 Post Rd,,Winston,GA,30187,1004,DOUGLAS,Convenience Store,33.716011,-84.834976,,,223029
-9387660.378,4014511.83402574,1657722,Publix Super Markets Inc. 2039,2010 Johnson Ferry Rd NE,,Brookhaven,GA,30319,2506,DEKALB,Supermarket,33.893509,-84.330788,,,223140
-9380157.667,4001323.77495475,972836,Compromise Krish Inc,3436 E Ponce de Leon Ave,,Scottdale,GA,30079,1236,DEKALB,Convenience Store,33.795113,-84.26339,,,223244
-9366757.361,4014747.19541687,845443,Nam Dae Mun Farmers Market,4805 Lawrenceville Hwy NW,Ste 150,Lilburn,GA,30047,3802,GWINNETT,Super Store,33.895264,-84.143013,,,223268
-9357548.345,4018968.0274327,1209452,Super Mercado Ruelas 2 LLC,2369 Lawrenceville Hwy,Ste L2,Lawrenceville,GA,30044,8714,GWINNETT,Grocery Store,33.926731,-84.060287,,,223276
-9356913.935,4007886.28542091,1601267,Parkwood Road Convenience Store,3590 Stone Mountain Hwy,,Snellville,GA,30078,4118,GWINNETT,Convenience Store,33.84409,-84.054588,,,223366
-9366775.172,3970810.51178751,1297045,Speedy9,4361 Highway 155 N,,Stockbridge,GA,30281,2313,HENRY,Convenience Store,33.56702,-84.143173,,,223483
-9389998.422,4027586.628447,1299112,His Promise Supermarket,8610 Roswell Rd,Ste 550,Atlanta,GA,30350,1823,FULTON,Grocery Store,33.990948,-84.351791,,,223743
-9392117.499,3994767.56174809,1650758,Grant Park Market,519 Memorial Dr Se,Unit A4,Atlanta,GA,30312,2288,FULTON,Other,33.746155,-84.370827,,,223777
-9351720.547,3982192.83587638,1574351,Shell Food Mart,1437 Highway 138 SE,,Conyers,GA,30013,1286,ROCKDALE,Convenience Store,33.652176,-84.007935,,,223790
-9403374.906,3976151.81065293,1271644,Sawaneh Imports Llc,5459 Old National Hwy,,Atlanta,GA,30349,3205,FULTON,Grocery Store,33.606991,-84.471954,,,223961
-9362831.902,4053580.51646784,1640793,Marathon Gas,1620 Buford Dam Rd,,Cumming,GA,30041,7946,FORSYTH,Convenience Store,34.184334,-84.10775,,,224206
-9356135.144,3970479.86046239,1282776,Neighbourhood Petroleum,1827 Hwy 212,,Conyers,GA,30094,    ,ROCKDALE,Convenience Store,33.564545,-84.047592,,,224280
-9420326.972,4037495.11751963,1289880,Shell Food Mart,2557 Baker Rd NW,,Acworth,GA,30101,3033,COBB,Convenience Store,34.064716,-84.624237,,,224382
-9396590.762,3971479.72563359,1256138,Texaco Food Mart,626 Valley Hill Rd SW,,Riverdale,GA,30274,2400,CLAYTON,Convenience Store,33.572029,-84.411011,,,224441
-9393007.499,4016795.78168028,975944,SANDY SPRINGS CHEVRON,5701 Roswell Rd,,Atlanta,GA,30342,1104,FULTON,Convenience Store,33.910538,-84.378822,,,224793
-9363680.379,3989076.66372475,1016108,Texaco Food Mart,2782 Evans Mill Rd,,Lithonia,GA,30058,7417,DEKALB,Convenience Store,33.703636,-84.115372,,,224830
-9370593.653,3960825.01098941,1259891,Campground Food Mart,120 W Campground Rd,,McDonough,GA,30253,8034,HENRY,Convenience Store,33.492245,-84.177475,,,225003
-9401578.654,3977295.46507551,1531684,Pahi African Caribbean Market,2051 Godby Rd,"Ste 8,9,10",College Park,GA,30349,    ,FULTON,Grocery Store,33.615547,-84.455818,,,225149
-9393124.718,3995824.70171259,1531880,Sh Produce,209 Edgewood Ave SE,Suite #123,Atlanta,GA,30303,3012,FULTON,Specialty Store,33.754051,-84.379875,,,225206
-9415226.98,4005469.17429716,1642813,Citgo Foodmart,832 Clay Rd SW,,Mableton,GA,30126,2230,COBB,Convenience Store,33.826054,-84.578423,,,225431
-9353171.93,4009501.99775757,976111,Citgo Food Store,2304 Scenic Hwy S,Ste A,Snellville,GA,30078,3151,GWINNETT,Convenience Store,33.856144,-84.020973,,,225434
-9393185.053,4019166.58589505,1532092,Los Pinos ,6342 Roswell Rd,,Atlanta,GA,30328,3210,FULTON,Grocery Store,33.928211,-84.380417,,,225541
-9406226.02,4021413.62269071,1531325,Bismillah Halal Meat & Grocery,279 Powers Ferry Rd Se,Ste D,Marietta,GA,30067,7580,COBB,Grocery Store,33.944958,-84.497566,,,225542
-9411890.847,4019649.71451021,1531377,Cobb Kwik Mart,855 S Cobb Dr SE,,Marietta,GA,30060,3155,COBB,Convenience Store,33.931812,-84.548454,,,225620
-9409786.352,3997425.9936167,1531586,Fulton Bp Inc,4335 Fulton Industrial Blvd SW,,Atlanta,GA,30336,1926,FULTON,Convenience Store,33.76601,-84.529549,,,225882
-9411005.857,4015323.21423958,1276756,Nam Dae Mun Farmers Market,2148 S Cobb Dr Se,,Smyrna,GA,30080,1348,COBB,Super Store,33.899559,-84.540504,,,226076
-9361309.942,4006015.11056444,1118267,Flavors Of Africa By Sheba Foods,4757 Stone Mountain Hwy,Ste 400,Lilburn,GA,30047,4,GWINNETT,Other,33.830128,-84.094078,,,226358
-9416939.074,4035778.56754803,1212969,Texaco Food Mart,4160 Wade Green Rd NW,,Kennesaw,GA,30144,1215,COBB,Convenience Store,34.051941,-84.593803,,,226405
-9403011.447,3969978.89166305,880235,Big A Shell Food Mart,7100 Old National Hwy,,Riverdale,GA,30296,1604,CLAYTON,Convenience Store,33.560795,-84.468689,,,226628
-9440383.182,3985868.46925853,867205,KOUNTRY KORNER,4634 Highway 5,,Douglasville,GA,30135,4534,DOUGLAS,Convenience Store,33.679657,-84.804405,,,226685
-9392295.833,3970925.27339226,1033774,VIP New Orleans Seafood,6811 Tara Blvd,,Jonesboro,GA,30236,1501,CLAYTON,Specialty Store,33.567879,-84.372429,,,227028
-9397298.197,3966820.35009483,1532274,Pit Shop Convenience Store,7986 Highway 85,,Riverdale,GA,30274,3902,CLAYTON,Convenience Store,33.537148,-84.417366,,,227140
